"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155"
0.0768855,0.117384,0.170204,0.169767,0.0404264,0.974482,0.116769,0.405965,0.193862,0.100901,0.115596,0.193083,0.324224,0.424194,0.195404,0.190181,0.119518,0.0821538,0.0967572,0.105968,0.225446,0.0392339,0.0775823,0.109708,0.384646,0.458524,0.126043,0.129242,0.016596,0.0947535,0.173763,0.14607,0.108554,0.189694,0.334041,0.111858,0.220322,0.0929301,0.219244,0.0404035,0.198318,0.186573,0.338832,0.0896771,0.348826,0.0814703,0.257227,0.268258,0.110118,0.206899,0.821859,0.580537,0.744959,0.863139,0.567131,0.26573,0.737334,0.411626,0.777887,0.785079,0.185859,0.919985,0.597876,0.588187,0.476472,0.869918,0.50495,0.644788,0.542414,0.513073,0.777455,0.945391,0.627596,0.643071,0.580824,0.380877,0.548639,0.569375,0.981528,0.331812,0.518882,0.798714,0.747291,0.345045,0.727633,0.891902,0.911154,0.608125,0.129247,0.842058,0.348685,0.682741,0.766511,0.716426,0.934488,0.338377,0.960692,0.589041,0.739221,0.957714,0.846502,0.834786,0.522898,0.886103,0.81729,0.675475,0.877987,0.696545,0.767897,0.71666,0.449308,0.99713,0.622231,0.629251,0.370346,0.526468,0.973479,0.943636,0.816685,0.745722,0.593684,0.720414,0.70837,0.739086,0.765143,0.777136,0.944006,0.621348,0.493995,0.907465,0.467319,0.64667,0.975447,0.876748,0.529292,0.81408,0.517127,0.993591,0.850596,0.746871,0.701923,0.55676,0.684006,0.663416,0.718828,0.530126,0.905763,0.647581,0.612523,0.894427,0.887638,0.711852,0.273755,0.547327,0.738799
0.116594,0.0195392,0.15907,0.136781,0.0448795,0.942378,0.0250952,0.479235,0.114761,0.101675,0.232579,0.239745,0.349139,0.453384,0.238216,0.264127,0.0614647,0.108288,0.195987,0.165113,0.226985,0.137972,0.0493511,0.0904124,0.388368,0.441199,0.146139,0.044353,0.0917463,0.0578952,0.148349,0.08798,0.169833,0.162965,0.278056,0.19183,0.276221,0.108612,0.281122,0.20001,0.215891,0.190186,0.354417,0.0923887,0.33485,0.0450424,0.252965,0.307329,0.195297,0.157089,0.844542,0.560785,0.941541,0.790642,0.557142,0.329346,0.78243,0.396328,0.85996,0.831992,0.25783,0.90956,0.593341,0.620814,0.439634,0.835334,0.481282,0.759549,0.584004,0.534138,0.888956,0.753391,0.740997,0.738812,0.651066,0.381209,0.571797,0.550185,0.953237,0.333523,0.541265,0.97074,0.857554,0.106425,0.763438,0.771244,0.922665,0.667628,0.251488,0.788547,0.31892,0.722805,0.802526,0.743478,0.907441,0.347624,0.998087,0.657198,0.677012,0.881883,0.868286,0.886939,0.527769,0.945424,0.965978,0.746227,0.775469,0.769441,0.84081,0.931604,0.435896,0.889019,0.614797,0.696091,0.37028,0.527887,0.892653,0.76309,0.816472,0.758267,0.734268,0.632533,0.746915,0.667573,0.866187,0.754697,0.967468,0.636873,0.494338,0.977968,0.457937,0.662675,0.750646,0.826696,0.525346,0.791538,0.520647,0.829906,0.946207,0.722781,0.704322,0.561308,0.796747,0.720975,0.699343,0.531527,0.854994,0.657586,0.734088,0.907931,0.894976,0.705188,0.318652,0.572743,0.714578
0.187211,0.152511,0.191845,0.066691,0.118329,0.837622,0.0233008,0.456399,0.319406,0.202426,0.247365,0.142408,0.173175,0.507084,0.290706,0.063164,0.034949,0.0229689,0.0459345,0.188538,0.13423,0.234746,0.021475,0.0919627,0.427235,0.467906,0.0115847,0.014567,0.0175695,0.0163343,0.130618,0.132305,0.00990602,0.0101807,0.276683,0.0240975,0.27759,0.088111,0.204322,0.0561317,0.0118891,0.166062,0.407781,0.131291,0.295573,0.0821587,0.130818,0.171643,0.0289519,0.07831,0.802838,0.594617,0.850272,0.91956,0.586255,0.329218,0.690837,0.453811,0.916025,0.733863,0.289716,0.777106,0.606031,0.620062,0.520313,0.728732,0.532094,0.673002,0.581918,0.563478,0.881379,0.792229,0.612679,0.648198,0.596945,0.428455,0.585368,0.590992,0.948999,0.383416,0.554266,0.745087,0.725556,0.187246,0.809654,0.850346,0.787283,0.582266,0.337206,0.790169,0.339195,0.946968,0.910092,0.67516,0.752503,0.338826,0.868398,0.578517,0.714064,0.870835,0.89711,0.920438,0.55759,0.939047,0.900043,0.788825,0.837135,0.780121,0.94705,0.834164,0.503701,0.86719,0.596868,0.670346,0.377017,0.551802,0.871112,0.949221,0.788092,0.689716,0.620961,0.814424,0.812006,0.65918,0.80471,0.748116,0.969575,0.701674,0.473807,0.92908,0.493587,0.671808,0.887522,0.914199,0.575551,0.985807,0.552562,0.946068,0.884926,0.668906,0.664129,0.575604,0.744194,0.716533,0.696653,0.554428,0.777665,0.701826,0.640634,0.894796,0.897373,0.641004,0.346202,0.599657,0.77867
0.184584,0.0366228,0.255725,0.0858888,0.213685,0.90423,0.121432,0.436642,0.122546,0.177553,0.134244,0.279312,0.323549,0.412916,0.219273,0.197636,0.0313603,0.116957,0.0894406,0.133164,0.349287,0.215265,0.0528587,0.168104,0.406584,0.470321,0.00310597,0.0460249,0.122814,0.132137,0.116882,0.23804,0.204901,0.145858,0.355416,0.0520173,0.211383,0.115355,0.0975797,0.0751228,0.135437,0.278904,0.356583,0.212439,0.34194,0.0867119,0.234213,0.289063,0.117329,0.209427,0.94691,0.561172,0.822199,0.826904,0.547265,0.316823,0.813828,0.431363,0.842255,0.857942,0.328393,0.720061,0.598344,0.58409,0.510399,0.882869,0.465916,0.886738,0.562855,0.533281,0.72958,0.83194,0.701643,0.670309,0.649248,0.45959,0.54917,0.554571,0.883735,0.335084,0.534419,0.97856,0.793076,0.29948,0.875493,0.848478,0.81593,0.689245,0.187403,0.860406,0.335047,0.755068,0.975826,0.700539,0.990737,0.331808,0.793056,0.691807,0.735965,0.901991,0.958599,0.948405,0.548046,0.872056,0.927275,0.840963,0.817025,0.716418,0.95277,0.834181,0.496369,0.958681,0.65135,0.686264,0.586702,0.521734,0.879745,0.866079,0.82304,0.84724,0.636152,0.766085,0.77447,0.728983,0.933556,0.739325,0.987544,0.739404,0.493249,0.8322,0.45255,0.721688,0.93668,0.956535,0.507147,0.946557,0.477547,0.97908,0.912423,0.712669,0.74177,0.577378,0.781177,0.708128,0.736031,0.503297,0.874821,0.733498,0.673084,0.915097,0.879707,0.722461,0.321502,0.593722,0.738246
0.0420885,0.102148,0.303495,0.0901291,0.0845554,0.993788,0.0371029,0.447305,0.308897,0.202943,0.192551,0.0205005,0.238458,0.455153,0.0924278,0.287864,0.160611,0.067448,0.0778386,0.114503,0.153378,0.115098,0.144427,0.174508,0.410232,0.440409,0.152304,0.131357,0.0274086,0.0192678,0.00412434,0.161946,0.0126573,0.148157,0.262955,0.181166,0.329591,0.122747,0.317853,0.15467,0.125097,0.207413,0.318469,0.0633225,0.373513,0.13148,0.206572,0.254449,0.0335568,0.0893913,0.729958,0.570045,0.858043,0.810696,0.558327,0.358642,0.762166,0.408291,0.833221,0.800189,0.228593,0.882981,0.564109,0.593018,0.441592,0.889372,0.490158,0.749082,0.547557,0.516317,0.864904,0.824731,0.55983,0.613751,0.673803,0.363862,0.566317,0.557554,0.87725,0.302462,0.526064,0.842044,0.678101,0.342178,0.835114,0.88859,0.862806,0.610232,0.14765,0.808651,0.357661,0.788279,0.98851,0.809049,0.875169,0.290142,0.966839,0.673716,0.740348,0.916126,0.949073,0.832598,0.401276,0.965319,0.957485,0.802731,0.863038,0.770513,0.67865,0.886842,0.410552,0.885691,0.584515,0.752658,0.518526,0.550144,0.931858,0.984022,0.888863,0.732418,0.620141,0.854671,0.831561,0.798442,0.901058,0.889285,0.907271,0.715276,0.491484,0.942888,0.477852,0.762071,0.854123,0.993302,0.530915,0.926057,0.378813,0.966307,0.895272,0.640541,0.621081,0.619384,0.699321,0.691767,0.760815,0.539852,0.859747,0.622957,0.76832,0.958981,0.84213,0.686606,0.330664,0.585,0.690344
0.18578,0.166631,0.164683,0.246863,0.101068,0.967925,0.239449,0.445812,0.307076,0.244994,0.179082,0.292647,0.226916,0.426113,0.0612925,0.199969,0.048257,0.0227055,0.0444608,0.145767,0.109256,0.106685,0.0675498,0.0108751,0.399539,0.471798,0.120478,0.131037,0.0188261,0.0299677,0.177624,0.11591,0.13553,0.218099,0.243559,0.106773,0.27299,0.190489,0.373843,0.0381176,0.284224,0.214741,0.361487,0.107871,0.3767,0.0876719,0.237976,0.211695,0.229192,0.0238193,0.975611,0.573514,0.710176,0.761712,0.586996,0.325481,0.748391,0.425447,0.985324,0.698422,0.305789,0.808554,0.593562,0.561537,0.517852,0.932376,0.494769,0.688766,0.551948,0.563215,0.844818,0.758475,0.629177,0.675414,0.63882,0.415028,0.577215,0.584047,0.834722,0.30248,0.539722,0.933704,0.643592,0.22218,0.718084,0.978901,0.821296,0.670977,0.322451,0.777263,0.320056,0.729331,0.927879,0.67273,0.830291,0.331071,0.900761,0.642987,0.664727,0.900802,0.87522,0.821457,0.556708,0.81901,0.955174,0.672694,0.68746,0.697411,0.982779,0.939049,0.4634,0.915059,0.595622,0.680028,0.528379,0.522735,0.922147,0.884945,0.709661,0.706904,0.627562,0.692593,0.932404,0.702433,0.757592,0.689245,0.929013,0.662985,0.463432,0.95801,0.443363,0.647868,0.967244,0.959706,0.559455,0.824298,0.524238,0.943204,0.881937,0.667067,0.618566,0.579571,0.733948,0.750335,0.718985,0.554953,0.892156,0.620518,0.962513,0.848978,0.694622,0.65761,0.333762,0.55877,0.899841
0.0665306,0.158264,0.221344,0.013028,0.0113616,0.788908,0.0405462,0.430038,0.141211,0.0617606,0.0738056,0.340687,0.356206,0.420909,0.256219,0.189162,0.140784,0.13521,0.266468,0.091358,0.221198,0.0709618,0.0312416,0.0565175,0.426302,0.449461,0.0784984,0.0433174,0.0485173,0.0209428,0.0153859,0.220589,0.222471,0.198671,0.310049,0.0491901,0.334002,0.107096,0.155922,0.174765,0.207639,0.122206,0.377635,0.0557421,0.339844,0.0872743,0.0986573,0.32073,0.0443695,0.234076,0.641908,0.570072,0.774256,0.692948,0.588226,0.365065,0.836038,0.429692,0.684021,0.66643,0.265786,0.862359,0.636766,0.612177,0.498546,0.787869,0.529494,0.688181,0.591603,0.58803,0.985906,0.731464,0.688234,0.64977,0.616962,0.53742,0.562693,0.566835,0.931585,0.333045,0.542641,0.732902,0.708713,0.333405,0.717657,0.804953,0.95932,0.623287,0.28036,0.980061,0.376307,0.680895,0.918282,0.709248,0.848108,0.328625,0.913426,0.624635,0.683989,0.959805,0.860037,0.745071,0.554377,0.929855,0.826057,0.634088,0.810467,0.723844,0.856347,0.938382,0.474129,0.93121,0.621182,0.6893,0.543781,0.553891,0.796485,0.947717,0.845587,0.741524,0.62122,0.810387,0.709703,0.665387,0.905994,0.65219,0.892499,0.628939,0.513494,0.963589,0.516985,0.666962,0.935539,0.861814,0.563921,0.875691,0.560546,0.821447,0.846504,0.743425,0.759534,0.582384,0.725945,0.723846,0.76837,0.540493,0.9215,0.632094,0.991793,0.910248,0.815779,0.640201,0.329732,0.588973,0.92164
0.220161,0.270007,0.311768,0.0998113,0.0977959,0.946702,0.0474874,0.459225,0.228005,0.200966,0.154217,0.272231,0.292546,0.473509,0.037854,0.256983,0.192094,0.105092,0.0956142,0.164984,0.313992,0.01398,0.0742254,0.0324944,0.404205,0.469644,0.287093,0.0772047,0.20442,0.0481864,0.124966,0.244939,0.0319849,0.0526943,0.165724,0.170721,0.321293,0.227251,0.279466,0.156325,0.349721,0.235039,0.381779,0.0406222,0.343134,0.0484128,0.102112,0.327731,0.106112,0.246566,0.725609,0.610046,0.884354,0.840245,0.618576,0.307011,0.782476,0.423614,0.902673,0.859273,0.277603,0.925625,0.666942,0.656774,0.517349,0.7531,0.557921,0.7107,0.616638,0.580899,0.870732,0.756254,0.678496,0.704825,0.637869,0.566201,0.590583,0.620396,0.946556,0.330238,0.555768,0.908143,0.746737,0.306449,0.766534,0.850178,0.994748,0.653268,0.279725,0.774675,0.325072,0.743238,0.791078,0.729423,0.960894,0.338184,0.906934,0.639956,0.70699,0.973278,0.907907,0.984482,0.575005,0.961678,0.967483,0.696946,0.907146,0.771421,0.996951,0.959358,0.50683,0.932554,0.627897,0.656493,0.585326,0.574601,0.853753,0.898874,0.942933,0.78017,0.726142,0.688878,0.870544,0.696685,0.862388,0.747812,0.996282,0.695304,0.51479,0.980865,0.53316,0.726486,0.964272,0.875633,0.578527,0.942486,0.578694,0.935086,0.913529,0.813789,0.715036,0.631348,0.724457,0.759814,0.714433,0.596199,0.927292,0.726347,0.666677,0.962153,0.957745,0.726217,0.328135,0.614957,0.770092
0.172574,0.090232,0.250052,0.0500458,0.0986685,0.973536,0.222614,0.486679,0.251469,0.228457,0.22894,0.232869,0.272112,0.487157,0.125607,0.17911,0.195405,0.117505,0.196205,0.171576,0.187438,0.131113,0.0626272,0.143669,0.397645,0.481066,0.120069,0.139221,0.0123895,0.0992442,0.138812,0.237102,0.0327602,0.0931182,0.314078,0.104724,0.192271,0.132062,0.30667,0.0958245,0.140479,0.112234,0.351426,0.107534,0.348594,0.077748,0.0950552,0.361242,0.20349,0.0498855,0.838527,0.612376,0.989956,0.818453,0.611138,0.331942,0.859658,0.414749,0.864839,0.853941,0.323133,0.957328,0.614395,0.635558,0.547093,0.769596,0.430773,0.685911,0.608605,0.56842,0.889906,0.791435,0.673513,0.694399,0.64079,0.572997,0.605088,0.629143,0.918062,0.336123,0.549001,0.833883,0.818429,0.129425,0.777248,0.739751,0.902312,0.622277,0.264575,0.980132,0.29849,0.754333,0.990965,0.76246,0.912194,0.288204,0.868423,0.646775,0.773528,0.930708,0.811731,0.831978,0.55053,0.937484,0.995786,0.769686,0.844836,0.767854,0.95669,0.98228,0.507636,0.959552,0.649592,0.636372,0.558725,0.527425,0.924218,0.837056,0.725314,0.74521,0.670268,0.75422,0.732962,0.751926,0.808246,0.766103,0.980749,0.693719,0.460359,0.935618,0.483985,0.775033,0.854377,0.982365,0.579383,0.983111,0.55395,0.912044,0.863923,0.704048,0.753186,0.565835,0.770766,0.679652,0.787215,0.558804,0.841411,0.710114,0.762291,0.922452,0.833017,0.730218,0.303721,0.603706,0.805104
0.0842516,0.209929,0.245472,0.01849,0.138221,0.809577,0.0322168,0.451748,0.321406,0.328979,0.178807,0.2366,0.258885,0.406338,0.224015,0.209804,0.218676,0.192291,0.0735867,0.0126331,0.114016,0.0485979,0.120813,0.0403392,0.365801,0.426521,0.116475,0.138791,0.0806821,0.166497,0.0272666,0.220401,0.106107,0.0242566,0.20364,0.0642395,0.279762,0.11899,0.241528,0.0165473,0.157171,0.186547,0.300393,0.137806,0.290888,0.0453554,0.232997,0.174411,0.0848695,0.187225,0.820218,0.560651,0.68253,0.924931,0.587897,0.333638,0.783488,0.377413,0.804471,0.899669,0.324902,0.812744,0.583268,0.603599,0.488154,0.977427,0.475605,0.640556,0.529699,0.520314,0.888538,0.743819,0.613452,0.610052,0.625288,0.532613,0.59194,0.588719,0.902808,0.321421,0.492266,0.885215,0.842315,0.28397,0.743354,0.718095,0.981687,0.573946,0.314672,0.993825,0.313986,0.676626,0.960773,0.770483,0.815108,0.32585,0.963386,0.566774,0.719664,0.849885,0.856998,0.96474,0.509302,0.95441,0.889724,0.718934,0.966758,0.832868,0.770185,0.868937,0.462877,0.974388,0.646912,0.669211,0.508297,0.524509,0.887184,0.866904,0.856149,0.733594,0.618387,0.783707,0.780656,0.701926,0.980864,0.68992,0.954661,0.604806,0.439985,0.968208,0.420878,0.721616,0.71955,0.945405,0.526013,0.923995,0.523166,0.883973,0.974125,0.715152,0.706174,0.570671,0.820219,0.74064,0.674283,0.536577,0.863295,0.629694,0.594666,0.96322,0.79288,0.659561,0.312582,0.525938,0.772402
0.169357,0.218141,0.234011,0.0913304,0.186017,0.767397,0.0981541,0.440984,0.144056,0.374423,0.276927,0.329546,0.228176,0.466364,0.209454,0.283032,0.124352,0.113389,0.251551,0.152147,0.210324,0.107649,0.169279,0.06766,0.376766,0.480968,0.141525,0.199151,0.049727,0.0435775,0.127194,0.220975,0.0905657,0.125272,0.312001,0.0789305,0.356922,0.146386,0.238615,0.236833,0.353079,0.207662,0.342614,0.193391,0.339396,0.117945,0.343513,0.217544,0.189297,0.237047,0.77984,0.605332,0.837715,0.872043,0.579797,0.324294,0.711069,0.395449,0.915266,0.73709,0.19834,0.900838,0.616673,0.695127,0.448883,0.985149,0.496076,0.662509,0.577427,0.543331,0.977014,0.91411,0.737453,0.849536,0.650828,0.542099,0.594251,0.578098,0.919764,0.333437,0.524902,0.93617,0.864137,0.381882,0.689824,0.729649,0.836687,0.579331,0.299426,0.933464,0.331428,0.761456,0.84203,0.682472,0.798813,0.309169,0.983848,0.668684,0.793539,0.990826,0.951851,0.856964,0.555379,0.927782,0.841788,0.675586,0.920609,0.930701,0.970378,0.858604,0.445549,0.90345,0.58511,0.617521,0.555824,0.532324,0.844989,0.89007,0.990023,0.916867,0.61032,0.649752,0.773825,0.731363,0.774834,0.742707,0.897549,0.71065,0.465742,0.93019,0.456616,0.721288,0.775756,0.966263,0.54603,0.847332,0.54762,0.907648,0.942316,0.65415,0.609997,0.584394,0.796663,0.616997,0.732855,0.530012,0.919119,0.690717,0.738195,0.965673,0.87537,0.639781,0.3186,0.597498,0.671633
0.226987,0.108439,0.238659,0.221148,0.0926421,0.925934,0.0892423,0.478386,0.130348,0.180277,0.222538,0.206782,0.285421,0.467979,0.215832,0.292514,0.183716,0.112808,0.218387,0.0297937,0.285444,0.0391209,0.241639,0.00010951,0.419197,0.491986,0.0932228,0.154555,0.0865756,0.0116234,0.10103,0.262359,0.107705,0.0651519,0.279166,0.0923118,0.316493,0.189991,0.225641,0.0752584,0.321956,0.147355,0.393702,0.267,0.355717,0.178242,0.286299,0.119474,0.00438471,0.32867,0.868269,0.60742,0.865663,0.84396,0.61807,0.385454,0.82734,0.447685,0.985743,0.935778,0.3339,0.847704,0.618567,0.720932,0.53028,0.803588,0.520426,0.976295,0.635386,0.58023,0.918162,0.84239,0.779084,0.706533,0.664718,0.556441,0.595757,0.634293,0.972529,0.349074,0.542341,0.84293,0.993212,0.246499,0.847225,0.859593,0.92292,0.690824,0.314363,0.893302,0.358254,0.937538,0.844495,0.968212,0.860212,0.297193,0.901717,0.634497,0.741133,0.937886,0.883422,0.919226,0.557803,0.952519,0.945281,0.78531,0.82928,0.821158,0.971975,0.862234,0.509956,0.943167,0.657922,0.800673,0.577508,0.54197,0.964595,0.884195,0.993867,0.753702,0.757729,0.789286,0.758737,0.791584,0.934869,0.810526,0.935971,0.787548,0.537879,0.87572,0.500389,0.775274,0.807526,0.873259,0.573062,0.837368,0.577438,0.979174,0.845901,0.773878,0.7218,0.712506,0.895564,0.708137,0.760778,0.563443,0.872511,0.697814,0.764386,0.924035,0.882747,0.690092,0.328161,0.590436,0.812903
0.111729,0.316511,0.299476,0.10795,0.0673294,0.960464,0.120281,0.46542,0.0661733,0.150728,0.158645,0.309524,0.300624,0.50254,0.0211,0.108602,0.238784,0.13017,0.143565,0.108914,0.347787,0.0886565,0.0086869,0.0111007,0.43081,0.51251,0.156308,0.0549711,0.105243,0.0693431,0.163097,0.334538,0.10488,0.179009,0.346732,0.0880024,0.307162,0.104989,0.286942,0.11053,0.326579,0.23012,0.411434,0.0395048,0.378931,0.164277,0.36343,0.0307233,0.269337,0.256792,0.781664,0.635454,0.864415,0.745809,0.588696,0.31605,0.761653,0.555126,0.94381,0.790893,0.238003,0.85086,0.632705,0.642382,0.494136,0.862421,0.514887,0.689993,0.61007,0.576877,0.739814,0.784107,0.781583,0.796971,0.643351,0.558882,0.621653,0.627589,0.871301,0.322967,0.595515,0.752374,0.726385,0.300583,0.701738,0.69286,0.871673,0.652622,0.338285,0.774299,0.35774,0.746432,0.966511,0.740293,0.90374,0.325801,0.912249,0.647299,0.766011,0.910719,0.873769,0.89607,0.584502,0.890037,0.884679,0.661982,0.773262,0.703083,0.817679,0.853898,0.494398,0.895745,0.621125,0.718529,0.577233,0.585315,0.925178,0.845032,0.724609,0.752666,0.67331,0.794286,0.757233,0.723391,0.964587,0.731999,0.943878,0.711619,0.504678,0.935026,0.525976,0.699387,0.930465,0.92046,0.563493,0.879697,0.590192,0.968051,0.98466,0.772467,0.762221,0.621349,0.810964,0.786772,0.832872,0.584352,0.910206,0.647846,0.62593,0.924243,0.929437,0.659672,0.374551,0.630564,0.64395
0.145379,0.144173,0.184485,0.0598666,0.0180938,0.874873,0.0739325,0.46757,0.196979,0.195888,0.244302,0.249286,0.25206,0.454802,0.168994,0.183873,0.109691,0.132228,0.138427,0.220856,0.256692,0.134182,0.0900905,0.0806707,0.396791,0.456876,0.01984,0.14227,0.0416333,0.0462083,0.102415,0.114413,0.17452,0.0898474,0.324769,0.0380104,0.310478,0.184847,0.285709,0.0210702,0.315491,0.16989,0.369832,0.0750852,0.336241,0.076011,0.213865,0.279066,0.0715447,0.370632,0.720037,0.603363,0.74809,0.688887,0.581857,0.347486,0.809978,0.425939,0.848364,0.675538,0.308692,0.888611,0.596024,0.635614,0.48549,0.967538,0.538561,0.646525,0.55836,0.548429,0.812354,0.716396,0.679453,0.711497,0.629074,0.537399,0.581959,0.581277,0.975861,0.317979,0.5316,0.781259,0.81376,0.355841,0.793843,0.707059,0.742375,0.667601,0.294813,0.806424,0.362926,0.750407,0.861338,0.843432,0.905826,0.30645,0.991958,0.611651,0.7829,0.941777,0.903969,0.9296,0.538094,0.957042,0.941459,0.682684,0.889374,0.72137,0.939415,0.80834,0.475461,0.915256,0.655752,0.608585,0.581071,0.525985,0.804656,0.95662,0.845726,0.838785,0.603014,0.77716,0.775748,0.789276,0.91614,0.73467,0.929913,0.616815,0.475471,0.886231,0.512311,0.64937,0.984843,0.980682,0.535879,0.950325,0.526555,0.860879,0.906485,0.761012,0.698587,0.58247,0.751059,0.71766,0.687132,0.538127,0.976932,0.704826,0.655776,0.92665,0.956472,0.659882,0.308684,0.54963,0.70416
0.0119117,0.149594,0.0289718,0.179001,0.0829485,0.921431,0.0282202,0.429641,0.308304,0.195788,0.256948,0.338059,0.244869,0.468515,0.248468,0.229074,0.0768179,0.0767051,0.0497327,0.0648786,0.230388,0.0478152,0.0421425,0.0217958,0.407442,0.43631,0.150906,0.196791,0.0302603,0.0545713,0.159992,0.175326,0.0793976,0.190176,0.296757,0.13938,0.259556,0.166577,0.284583,0.169504,0.298489,0.134202,0.34795,0.0760403,0.371421,0.214893,0.20745,0.264748,0.068429,0.232776,0.759091,0.594372,0.881288,0.780916,0.598973,0.343882,0.676003,0.410414,0.761031,0.77038,0.252609,0.973201,0.574841,0.610884,0.481509,0.809065,0.512861,0.59922,0.560667,0.555243,0.973677,0.981491,0.621139,0.647083,0.585751,0.530534,0.601719,0.569881,0.887717,0.338513,0.533601,0.860015,0.817986,0.214133,0.717976,0.785709,0.738434,0.601274,0.280697,0.715997,0.353236,0.765151,0.929342,0.757961,0.924506,0.322265,0.850732,0.593262,0.714772,0.929007,0.854788,0.965671,0.539015,0.970949,0.916226,0.682885,0.7929,0.742364,0.943028,0.949965,0.517746,0.974374,0.612736,0.659905,0.551732,0.550714,0.974975,0.739499,0.778417,0.782834,0.609146,0.703496,0.664058,0.712601,0.772853,0.657815,0.992048,0.607312,0.501756,0.80947,0.4974,0.617041,0.967279,0.992762,0.539124,0.902326,0.561504,0.896275,0.976954,0.687512,0.653308,0.575458,0.727626,0.702541,0.737023,0.546511,0.886214,0.617085,0.691067,0.933164,0.970406,0.611512,0.347016,0.592727,0.75198
0.12642,0.0766326,0.227875,0.026329,0.0362437,0.915585,0.175026,0.447952,0.113935,0.158355,0.0778672,0.203846,0.16899,0.445813,0.0741557,0.160546,0.03339,0.0261833,0.160073,0.0134431,0.162882,0.0620374,0.199247,0.132466,0.356851,0.410216,0.134388,0.0974588,0.0546114,0.0274827,0.131661,0.0593485,0.0744985,0.155379,0.181996,0.0301141,0.149409,0.0730191,0.232535,0.0233984,0.262925,0.0815115,0.316528,0.0594185,0.345585,0.224213,0.00728622,0.170651,0.163796,0.211886,0.80088,0.560989,0.813509,0.845532,0.557463,0.29585,0.869992,0.38231,0.975655,0.790237,0.262962,0.879987,0.572821,0.610695,0.446638,0.992773,0.488963,0.698386,0.565278,0.527769,0.923543,0.95426,0.666911,0.651826,0.577339,0.494521,0.546428,0.530113,0.945115,0.30607,0.504919,0.908871,0.703869,0.188413,0.764516,0.781537,0.94472,0.565431,0.290775,0.780901,0.309135,0.997276,0.97288,0.674547,0.920258,0.282004,0.860378,0.570373,0.808207,0.89766,0.881664,0.897095,0.519186,0.825783,0.933442,0.632143,0.863011,0.713089,0.87507,0.910075,0.473774,0.862085,0.560676,0.707073,0.526441,0.503535,0.796692,0.969357,0.968891,0.746038,0.577765,0.713922,0.749905,0.627603,0.978775,0.792721,0.898571,0.69549,0.457327,0.960071,0.455825,0.788566,0.92611,0.875847,0.491191,0.812524,0.519389,0.954828,0.926775,0.676477,0.722658,0.534582,0.611504,0.703859,0.771617,0.500156,0.984455,0.627101,0.618331,0.928551,0.895579,0.612634,0.242315,0.550819,0.701484
0.00438944,0.120771,0.180426,0.0158521,0.100789,0.841227,0.0949806,0.395584,0.168537,0.321329,0.0744394,0.13811,0.202592,0.412117,0.235407,0.123071,0.103731,0.00376778,0.118171,0.0149741,0.174853,0.0157481,0.129234,0.289477,0.303537,0.392359,0.101942,0.0879031,0.0754576,0.0736569,0.145594,0.23048,0.0102829,0.0135616,0.215219,0.122178,0.278308,0.0331627,0.13231,0.0733279,0.11401,0.131721,0.278353,0.052621,0.252131,0.0173401,0.179138,0.200505,0.0779646,0.253903,0.704657,0.544366,0.821294,0.750205,0.594774,0.260992,0.746533,0.312613,0.962795,0.768559,0.232066,0.971597,0.599774,0.657745,0.478275,0.836613,0.45101,0.696708,0.552571,0.469505,0.765064,0.692182,0.644682,0.733372,0.56616,0.527371,0.556026,0.563361,0.88514,0.266527,0.546184,0.854255,0.825503,0.27623,0.760639,0.868913,0.979391,0.560508,0.198775,0.72673,0.244968,0.649923,0.790521,0.689572,0.901505,0.259665,0.989979,0.654919,0.699132,0.97776,0.979668,0.825838,0.511132,0.906626,0.914834,0.694359,0.72996,0.733583,0.747654,0.771076,0.473767,0.893812,0.617774,0.751034,0.510477,0.486577,0.979393,0.790052,0.711402,0.791347,0.665022,0.701769,0.706288,0.765465,0.906139,0.869163,0.877134,0.667395,0.430779,0.852738,0.431636,0.630502,0.911371,0.841943,0.499332,0.940921,0.537271,0.875921,0.943828,0.661166,0.70845,0.544235,0.767636,0.66185,0.794054,0.547795,0.975713,0.632169,0.579794,0.975418,0.981791,0.685954,0.263937,0.56065,0.751555
